id,Name,Fueltype,Technology,Set,Country,Capacity,Duration,YearCommissioned,Retrofit,lat,lon,File,projectID,bus
75,Tyin,Hydro,Reservoir,PP,Norway,390.0,0.0,,,61.31018,7.83131,"ENTSOE, IWPDCY.csv, Nordpool","{'CARMA': ['CARMA31947'], 'ENTSOE': ['50WP00000000771L'], 'GPD': ['GPD11790'], 'IWPDCY': ['IWPDCY411'], 'OPSD': ['OEU5436', 'OEU5437']}",6428
76,Messaure,Hydro,Reservoir,PP,Sweden,450.0,0.0,1963.0,1963.0,66.691226,20.345341,"IWPDCY.csv, Nordpool","{'CARMA': ['CARMA28173'], 'ENTSOE': ['46WPU0000000032W'], 'GEO': ['GEO42918'], 'IWPDCY': ['IWPDCY24'], 'OPSD': ['OEU5468', 'OEU5469', 'OEU5467']}",6764
77,Vinstra,Hydro,Reservoir,PP,Norway,108.0,0.0,,,61.577808,9.803327,"ENTSOE, IWPDCY.csv, Nordpool","{'CARMA': ['CARMA30748'], 'ENTSOE': ['50WP000000005039'], 'GPD': ['GPD11720'], 'IWPDCY': ['IWPDCY381'], 'OPSD': ['OEU5399']}",6470
78,Grande dixence,Hydro,Reservoir,PP,Switzerland,698.0,0.0,1957.0,1960.0,46.1829790765,7.2515065213,"Swiss Federal Office of Energy, BFE","{'CARMA': ['CARMA30807'], 'ENTSOE': ['12W-0000000034-F'], 'GEO': ['GEO45288'], 'GPD': ['GPD14081'], 'OPSD': ['OEU858', 'OEU857']}",3451
79,Tokke,Hydro,Reservoir,PP,Norway,412.0,0.0,,,59.44474200000001,8.037991,"ENTSOE, IWPDCY.csv, Nordpool","{'CARMA': ['CARMA25367', 'CARMA45678'], 'ENTSOE': ['50WP00000000420D'], 'GPD': ['GPD11784'], 'IWPDCY': ['IWPDCY408'], 'OPSD': ['OEU5426', 'OEU5428', 'OEU5429', 'OEU5427']}",6428
80,Kvilldal,Hydro,Reservoir,PP,Norway,1240.0,0.0,,,59.521829,6.6580710000000005,"ENTSOE, IWPDCY.csv, Nordpool","{'CARMA': ['CARMA23472'], 'ENTSOE': ['50WP00000000389I'], 'GPD': ['GPD11678'], 'IWPDCY': ['IWPDCY270'], 'OPSD': ['OEU5387', 'OEU5388', 'OEU5389', 'OEU5390']}",6443
81,Holen,Hydro,Reservoir,PP,Norway,415.0,0.0,,,59.345375,7.2491020000000015,"ENTSOE, IWPDCY.csv, Nordpool","{'CARMA': ['CARMA18119'], 'ENTSOE': ['50WP000000002811'], 'GPD': ['GPD11634'], 'IWPDCY': ['IWPDCY264'], 'OPSD': ['OEU5381', 'OEU5382', 'OEU5383']}",6443
82,Grytten,Hydro,Reservoir,PP,Norway,143.0,0.0,,,62.492536,8.804476,"ENTSOE, IWPDCY.csv, Nordpool","{'CARMA': ['CARMA16093'], 'ENTSOE': ['50WP000000002285', '50WP000000002293'], 'GPD': ['GPD11606', 'GPD11607'], 'IWPDCY': ['IWPDCY256'], 'OPSD': ['OEU5380']}",6610
83,Evanger,Hydro,Reservoir,PP,Norway,330.0,0.0,,,60.656951,6.112151999999999,"ENTSOE, IWPDCY.csv, Nordpool","{'CARMA': ['CARMA12902'], 'ENTSOE': ['50WP00000000144B', '50WP00000000576J'], 'GPD': ['GPD11566'], 'IWPDCY': ['IWPDCY354'], 'OPSD': ['OEU5379', 'OEU5378', 'OEU5377']}",6484
84,Duge,Hydro,Pumped Storage,Store,Norway,200.0,0.0,,,59.13193100000001,6.8974199999999986,"ENTSOE, IWPDCY.csv, Nordpool","{'CARMA': ['CARMA11417'], 'ENTSOE': ['50WP00000000119A'], 'GPD': ['GPD11552'], 'IWPDCY': ['IWPDCY322'], 'OPSD': ['OEU5376', 'OEU5375']}",6443
85,Dale,Hydro,Reservoir,PP,Norway,114.0,0.0,,,60.58344,5.81926,"ENTSOE, IWPDCY.csv, Nordpool","{'CARMA': ['CARMA10088', 'CARMA10087'], 'ENTSOE': ['50WP00000000100V', '50WP00000000104N'], 'GPD': ['GPD11542'], 'IWPDCY': ['IWPDCY244'], 'OPSD': ['OEU5374']}",6484
86,Brokke,Hydro,Reservoir,PP,Norway,115.0,0.0,,,59.124858,7.509912,"ENTSOE, IWPDCY.csv, Nordpool","{'CARMA': ['CARMA5880'], 'ENTSOE': ['50WP000000000827'], 'GPD': ['GPD11534'], 'IWPDCY': ['IWPDCY352'], 'OPSD': ['OEU5373']}",6443
87,Åbjøra,Hydro,Reservoir,PP,Norway,100.0,0.0,,,60.916976,9.378796,"ENTSOE, IWPDCY.csv, Nordpool","{'CARMA': ['CARMA135'], 'ENTSOE': ['50WP00000000855F'], 'GPD': ['GPD11497'], 'IWPDCY': ['IWPDCY226'], 'OPSD': ['OEU5365']}",6430
88,Ligga,Hydro,Reservoir,PP,Sweden,175.0,0.0,1954.0,1954.0,66.80939000000001,19.896293,"IWPDCY.csv, Nordpool","{'CARMA': ['CARMA25222'], 'ENTSOE': ['46WPU0000000031Y'], 'GEO': ['GEO42917'], 'IWPDCY': ['IWPDCY22'], 'OPSD': ['OEU5466']}",6764
89,Mauranger,Hydro,Reservoir,PP,Norway,256.0,0.0,,,60.130164,6.316389,"ENTSOE, IWPDCY.csv, Nordpool","{'CARMA': ['CARMA27629'], 'ENTSOE': ['50WP000000004512'], 'GPD': ['GPD11706'], 'IWPDCY': ['IWPDCY279'], 'OPSD': ['OEU5395', 'OEU5394']}",6484
90,Porjus,Hydro,Reservoir,PP,Sweden,455.0,0.0,1915.0,1915.0,66.95428100000001,19.796076,"IWPDCY.csv, Nordpool","{'CARMA': ['CARMA35333'], 'ENTSOE': ['46WPU0000000028N'], 'GEO': ['GEO42910'], 'IWPDCY': ['IWPDCY160'], 'OPSD': ['OEU5474', 'OEU5475']}",6764
91,Rodundwerk,Hydro,Pumped Storage,Store,Austria,493.0,0.0,1943.0,2012.0,47.08513265000001,9.88276775,"energy_storage_exchange, Vorarlberger Illwerke AG","{'CARMA': ['CARMA37810'], 'ESE': ['ESE65', 'ESE159'], 'GEO': ['GEO45207', 'GEO45206'], 'GPD': ['GPD799', 'GPD800'], 'OPSD': ['BNA0974', 'BNA0975']}",3509
92,Porsi,Hydro,Reservoir,PP,Sweden,107.0,0.0,1964.0,1964.0,66.428961,20.653796,"IWPDCY.csv, Nordpool","{'CARMA': ['CARMA35341'], 'ENTSOE': ['46WPU0000000036O'], 'GEO': ['GEO46241'], 'IWPDCY': ['IWPDCY161'], 'OPSD': ['OEU5476']}",6764
93,Gösgen,Nuclear,Steam Turbine,PP,Switzerland,1035.0,0.0,1979.0,1979.0,47.36552,7.967789999999999,"Swiss Federal Office of Energy, Schweizerische Eidgenossenschaft","{'CARMA': ['CARMA15364'], 'ENTSOE': ['12W-0000000056-1'], 'GEO': ['GEO3343'], 'GPD': ['GPD14050'], 'OPSD': ['OEU1015']}",3736
94,Fyn,Hard Coal,Steam Turbine,PP,Denmark,410.0,0.0,1991.0,1991.0,55.42938,10.41203,"ENTSOE, Energinet DK","{'CARMA': ['CARMA14411'], 'ENTSOE': ['45V000000000013A'], 'GEO': ['GEO44224'], 'GPD': ['GPD5424'], 'OPSD': ['OEU5856']}",5635
95,Wien freudenau,Hydro,Run-Of-River,PP,Austria,172.0,0.0,1998.0,1999.0,48.176872,16.481754000000002,"Wien Energie, https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke","{'CARMA': ['CARMA14110'], 'ENTSOE': ['14W-BFR-KW-----A'], 'GEO': ['GEO44777'], 'GPD': ['GPD745'], 'OPSD': ['OEU5819']}",3358
96,Donzere mondragon,Hydro,Run-Of-River,PP,France,348.0,0.0,1952.0,1952.0,44.30368,4.74217,"RTE Transmission Operator, RTE","{'CARMA': ['CARMA11135'], 'ENTSOE': ['17W100P100P0324J'], 'GEO': ['GEO39757'], 'GPD': ['GPD6262'], 'OPSD': ['OEU122']}",2466
97,Dolna odra,Hard Coal,Steam Turbine,PP,Poland,1362.0,0.0,1996.0,1996.0,53.20981,14.46696,"ENTSOE, GPI","{'CARMA': ['CARMA11034'], 'ENTSOE': ['19W000000000043C'], 'GEO': ['GEO40628'], 'GPD': ['GPD12027'], 'OPSD': ['OEU241', 'OEU240', 'OEU243', 'OEU242', 'OEU244', 'OEU245']}",5558
98,Cordemais,Hard Coal,Steam Turbine,PP,France,1160.0,0.0,,,47.27712,-1.88012,"RTE Transmission Operator, RTE","{'CARMA': ['CARMA9345'], 'ENTSOE': ['17W100P100P0237E', '17W100P100P0236G'], 'GEO': ['GEO2771'], 'GPD': ['GPD6048'], 'OPSD': ['OEU75', 'OEU74']}",4087
99,Amager,Hard Coal,Steam Turbine,PP,Denmark,265.0,0.0,1989.0,2004.0,55.68583,12.62621,"ENTSOE, Energinet DK","{'CARMA': ['CARMA1265'], 'ENTSOE': ['45V000000000012C'], 'GEO': ['GEO44225'], 'GPD': ['GPD5415'], 'OPSD': ['OEU5851']}",5517
100,Cartagena,CCGT,CCGT,PP,Spain,1277.564,0.0,2006.0,2006.0,37.572744,-0.938408,"Red Eléctrica de España, SEDE","{'CARMA': ['CARMA12709', 'CARMA47629'], 'ENTSOE': ['18WCTGN3-1234-0V', '18WCTGN1-1234-0C', '18WCTGN2-1234-03'], 'GEO': ['GEO43777'], 'GPD': ['GPD13255'], 'OPSD': ['OEU2260', 'OEU2031', 'OEU5086', 'OEU5087', 'OEU5092']}",1558
101,Villarino almendra reversible,Hydro,Pumped Storage,Store,Spain,810.0,0.0,1970.0,1977.0,41.268575,-6.4676609,"energy_storage_exchange, Red Eléctrica de España, SEDE","{'CARMA': ['CARMA48280'], 'ESE': ['ESE164'], 'GEO': ['GEO43825'], 'GPD': ['GPD13741'], 'OPSD': ['OEU2454', 'OEU4538', 'OEU4535', 'OEU4540', 'OEU4537', 'OEU4539', 'OEU4536']}",2823
102,Obervermuntwerk,Hydro,Pumped Storage,Store,Austria,360.0,0.0,1930.0,2018.0,47.0645191,9.9319848,"energy_storage_exchange, Vorarlberger Illwerke AG","{'CARMA': ['CARMA32103', 'CARMA47999'], 'ESE': ['ESE365'], 'GEO': ['GEO45209'], 'GPD': ['GPD819'], 'OPSD': ['BNA0779', 'BNA0780']}",3509
103,Donaustadt,OCGT,OCGT,PP,Austria,347.0,0.0,1985.0,2001.0,48.19878,16.46315,"Wien Energie, http://www.wienenergie.at/eportal3/ep/channelView.do/pageTypeId/67831/channelId/-49066","{'CARMA': ['CARMA11078'], 'ENTSOE': ['14W-PROD-DO----O'], 'GEO': ['GEO45178'], 'GPD': ['GPD738'], 'OPSD': ['OEU5683']}",3358
104,Kops,Hydro,Pumped Storage,Store,Austria,525.0,0.0,1968.0,2009.0,46.9858102,10.0265864,"energy_storage_exchange, Vorarlberger Illwerke AG","{'CARMA': ['CARMA22811', 'CARMA22810'], 'ESE': ['ESE64'], 'GEO': ['GEO45211', 'GEO45210'], 'GPD': ['GPD768'], 'OPSD': ['BNA0778', 'BNA0777']}",3508
105,Foyers,Hydro,Pumped Storage,Store,United Kingdom,300.0,0.0,1968.0,1974.0,57.3228575,-4.4243817000000005,"energy_storage_exchange, Department for Business Energy & Industrial Strategy, GOV","{'CARMA': ['CARMA13925', 'CARMA13926'], 'ESE': ['ESE20'], 'GEO': ['GEO3219'], 'GPD': ['GPD15449'], 'OPSD': ['OEU5248', 'OEU5250']}",6245
106,Le cheylas,Hydro,Pumped Storage,Store,France,480.0,0.0,1979.0,1979.0,45.3815081,5.9869144,"energy_storage_exchange, RTE","{'CARMA': ['CARMA24736', 'CARMA8236'], 'ENTSOE': ['17W100P100P0273A'], 'ESE': ['ESE57'], 'GEO': ['GEO45014'], 'OPSD': ['OEU108']}",3523
107,Super bissorte,Hydro,Pumped Storage,Store,France,748.0,0.0,1936.0,1987.0,45.183414,6.478624,"energy_storage_exchange, RTE","{'CARMA': ['CARMA4763'], 'ENTSOE': ['17W100P100P02764'], 'ESE': ['ESE56'], 'GEO': ['GEO39783', 'GEO44379'], 'OPSD': ['OEU113']}",2302
108,Avče,Hydro,Pumped Storage,Store,Slovenia,185.0,0.0,2009.0,2010.0,46.0855,13.668598999999999,"energy_storage_exchange, http://www.seng.si/hydro_power_plants/hydro_power_plants/big_hydroplants/","{'CARMA': ['CARMA2612'], 'ENTSOE': ['28W-G-0000000009'], 'ESE': ['ESE167'], 'GEO': ['GEO44873'], 'OPSD': ['OEU5588']}",3428
109,Anapo solarino,Hydro,Pumped Storage,Store,Italy,600.0,0.0,1989.0,1991.0,37.10085,15.119678,"energy_storage_exchange, Terna","{'CARMA': ['CARMA1456'], 'ENTSOE': ['26WIMYI-S19ANPAB'], 'ESE': ['ESE201'], 'GEO': ['GEO45434'], 'OPSD': ['OEU1142']}",1349
110,Ritsem,Hydro,Reservoir,PP,Sweden,320.0,0.0,,,67.729796,17.484939999999998,"IWPDCY.csv, Nordpool","{'CARMA': ['CARMA37535'], 'ENTSOE': ['46WPU0000000026R'], 'GEO': ['GEO46077'], 'IWPDCY': ['IWPDCY32'], 'OPSD': ['OEU5481']}",6793
111,Vietas,Hydro,Reservoir,PP,Sweden,330.0,0.0,,,67.493432,18.353512,"IWPDCY.csv, Nordpool","{'CARMA': ['CARMA48140'], 'ENTSOE': ['46WPU0000000027P'], 'GEO': ['GEO46242'], 'IWPDCY': ['IWPDCY43'], 'OPSD': ['OEU5497', 'OEU5496']}",6793
112,Trängslet,Hydro,Reservoir,PP,Sweden,330.0,0.0,1960.0,1960.0,61.38164499999999,13.731379,"IWPDCY.csv, Nordpool","{'CARMA': ['CARMA46137'], 'ENTSOE': ['46WPU0000000018Q'], 'GEO': ['GEO44342'], 'IWPDCY': ['IWPDCY208'], 'OPSD': ['OEU5492', 'OEU5493', 'OEU5491']}",6586
113,Stornorrfors,Hydro,Reservoir,PP,Sweden,575.0,0.0,1958.0,1958.0,63.85198000000001,20.051344,"IWPDCY.csv, Nordpool","{'CARMA': ['CARMA43372'], 'ENTSOE': ['46WPU0000000042T'], 'GEO': ['GEO42911'], 'IWPDCY': ['IWPDCY195'], 'OPSD': ['OEU5490', 'OEU5489', 'OEU5488', 'OEU5487']}",6674
114,Stalon,Hydro,Reservoir,PP,Sweden,130.0,0.0,1961.0,1961.0,64.945753,15.827496,"IWPDCY.csv, Nordpool","{'CARMA': ['CARMA43029'], 'ENTSOE': ['46WPU0000000043R'], 'GEO': ['GEO46247'], 'IWPDCY': ['IWPDCY35'], 'OPSD': ['OEU5484']}",6792
115,Sarrans,Hydro,Reservoir,PP,France,183.0,0.0,1932.0,1932.0,44.82942,2.74042,RTE,"{'CARMA': ['CARMA39876'], 'ENTSOE': ['17W100P100P02934'], 'GEO': ['GEO39726'], 'OPSD': ['OEU158']}",2435
116,Swentibold,OCGT,,PP,Netherlands,225.0,0.0,,,50.97971,5.80891,Tennet_Q4,"{'CARMA': ['CARMA44001'], 'ENTSOE': ['49W000000000061-'], 'GEO': ['GEO44516'], 'OPSD': ['OEU24']}",4836
117,Tarragona,CCGT,CCGT,PP,Spain,802.84,0.0,2003.0,2004.0,41.1088265,1.18599,SEDE,"{'CARMA': ['CARMA44663'], 'ENTSOE': ['18WTAPOWER-12-0V'], 'GEO': ['GEO43762', 'GEO43764'], 'OPSD': ['OEU5070', 'OEU5060']}",1450
118,Tierfehd limmern,Hydro,Pumped Storage,PP,Switzerland,761.0,0.0,1964.0,2016.0,46.8761153436,8.987029349, - Bei Pumpbetrieb wird Wasser der Zentrale Tierfehd (Hintersand) in den Limmernsee gefördert                                                         ,"{'CARMA': ['CARMA45421'], 'ENTSOE': ['12W-0000000018-B'], 'GEO': ['GEO45436'], 'OPSD': ['OEU695', 'OEU697']}",3748
119,Ctcc soto ribera,CCGT,CCGT,PP,Spain,426.04,0.0,2008.0,2008.0,43.316242,-5.876937,SEDE,"{'CARMA': ['CARMA42451'], 'ENTSOE': ['18WSRI5-123456-L'], 'GEO': ['GEO43675'], 'OPSD': ['OEU5111']}",2843
120,Timelkam,CCGT,CCGT,PP,Austria,400.0,0.0,2008.0,2008.0,48.01256,13.59161,https://www.energieag.at/Themen/Energie-fuer-Sie/Kraftwerke/Thermische-Kraftwerke/,"{'CARMA': ['CARMA45470'], 'ENTSOE': ['14WENERGIE--WT02'], 'GEO': ['GEO45177'], 'OPSD': ['OEU5689']}",3367
121,Trbovlje,Lignite,Steam Turbine,PP,Slovenia,125.0,0.0,,,46.12678,15.05495,http://www.hse.si/en/group-hse/companies-in-slovenia/termoelektrarna-trbovlje,"{'CARMA': ['CARMA46191'], 'ENTSOE': ['28W-G-0000000797'], 'GEO': ['GEO41124'], 'OPSD': ['OEU5668']}",3435
122,Strasbourg,Hydro,Run-Of-River,PP,France,147.8,0.0,1970.0,2016.0,48.52561,7.7945600000000015,RTE,"{'CARMA': ['CARMA43408'], 'ENTSOE': ['17W100P100P0308H'], 'GEO': ['GEO39811'], 'OPSD': ['OEU138']}",3594
123,Schwarzach,Hydro,Reservoir,PP,Austria,120.0,0.0,1960.0,1960.0,47.315375,13.138785999999998,https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke,"{'CARMA': ['CARMA40229'], 'ENTSOE': ['14W-TKS-KW-----P'], 'GEO': ['GEO45559'], 'OPSD': ['OEU5792']}",3344
124,Šoštanj,Lignite,Steam Turbine,PP,Slovenia,695.0,0.0,,,46.37305,15.05384,http://www.hse.si/en/group-hse/companies-in-slovenia/termoelektrarna-sostanj,"{'CARMA': ['CARMA42445'], 'ENTSOE': ['28W-G-000000080M'], 'GEO': ['GEO41125'], 'OPSD': ['OEU5662', 'OEU5664', 'OEU5663']}",3433
125,Sisteron,Hydro,Reservoir,PP,France,240.0,0.0,1975.0,2017.0,44.17517,5.95215,RTE,"{'CARMA': ['CARMA41802'], 'ENTSOE': ['17W100P100P02942'], 'GEO': ['GEO39773'], 'OPSD': ['OEU160']}",2276
126,Serre poncon,Hydro,Reservoir,PP,France,384.0,0.0,1960.0,1960.0,44.47095,6.26967,RTE,"{'CARMA': ['CARMA40662'], 'ENTSOE': ['17W100P100P02926'], 'GEO': ['GEO39770'], 'OPSD': ['OEU159']}",2281
127,Schwarze pumpe,Lignite,Steam Turbine,PP,Germany,1500.0,0.0,1997.0,1998.0,51.53482028,14.35312271,,"{'CARMA': ['CARMA40231'], 'ENTSOE': ['11WD8SWPU1L----5'], 'GEO': ['GEO44459'], 'OPSD': ['BNA0915', 'BNA0914']}",4547
128,Scholven,Hard Coal,Steam Turbine,PP,Germany,690.0,0.0,1968.0,1969.0,51.60236802,7.009894096,,"{'CARMA': ['CARMA40153'], 'ENTSOE': ['11WD7SCHO-S--KWW'], 'GEO': ['GEO40883'], 'OPSD': ['BNA0332', 'BNA0331']}",4667
129,Schkopau,Lignite,Steam Turbine,PP,Germany,900.0,0.0,1996.0,1996.0,51.39845463,11.9504201,,"{'CARMA': ['CARMA40111'], 'ENTSOE': ['11WD8SCHK1L----O'], 'GEO': ['GEO43186'], 'OPSD': ['BNA0879', 'BNA0878']}",4561
130,Trillo,Nuclear,Steam Turbine,PP,Spain,1003.41,0.0,1988.0,1988.0,40.699986,-2.62482,SEDE,"{'CARMA': ['CARMA46304'], 'ENTSOE': ['18WTRL1-12345-0Y'], 'GEO': ['GEO43404'], 'OPSD': ['OEU4141']}",1575
131,Tricastin,Nuclear,Steam Turbine,PP,France,3660.0,0.0,,,44.32906,4.72605,RTE,"{'CARMA': ['CARMA46283'], 'ENTSOE': ['17W100P100P0234K', '17W100P100P0232O', '17W100P100P0233M', '17W100P100P0231Q'], 'GEO': ['GEO5778'], 'OPSD': ['OEU218', 'OEU220', 'OEU221', 'OEU219']}",2466
132,Wilmersdorf,Oil,Steam Turbine,CHP,Germany,276.0,0.0,1977.0,1977.0,52.48159366,13.30761909,,"{'CARMA': ['CARMA49753'], 'ENTSOE': ['11WD8WILM5O----7'], 'GEO': ['GEO44332'], 'OPSD': ['BNA0083']}",4544
133,Vaskiluoto,Hard Coal,Steam Turbine,PP,Finland,230.0,0.0,,,63.090473,21.555412,EnergyAuthority,"{'CARMA': ['CARMA47819'], 'ENTSOE': ['44W-T-YT-000012L'], 'GEO': ['GEO44254'], 'OPSD': ['OEU1427']}",6533
134,Villarodin,Hydro,Reservoir,PP,France,357.0,0.0,1968.0,1968.0,45.21466,6.71208,RTE,"{'CARMA': ['CARMA64998', 'CARMA48282'], 'ENTSOE': ['17W100P100P0300X'], 'GEO': ['GEO39817'], 'OPSD': ['OEU162']}",3534
135,Salmisaari,Hard Coal,Steam Turbine,PP,Finland,163.0,0.0,,,60.164649,24.904001,EnergyAuthority,"{'CARMA': ['CARMA38894'], 'ENTSOE': ['44W-T-YT-000008C'], 'GEO': ['GEO44259'], 'OPSD': ['OEU1375']}",6310
136,Bargi,Hydro,Pumped Storage,Store,Italy,330.0,0.0,1975.0,1975.0,44.126063200000004,11.058853599999999,"energy_storage_exchange, Terna","{'CARMA': ['CARMA3332'], 'ENTSOE': ['26WIMPI-S08BCRGX'], 'ESE': ['ESE202'], 'OPSD': ['OEU1080']}",2346
137,Zolling,Hard Coal,Steam Turbine,CHP,Germany,472.0,0.0,1986.0,2011.0,48.455353,11.799456,,"{'CARMA': ['CARMA51056'], 'ENTSOE': ['11WD2ZOLL0002880'], 'GEO': ['GEO44462'], 'OPSD': ['BNA1093']}",3312
138,Zlatoličje,Hydro,Run-Of-River,PP,Slovenia,126.0,0.0,1969.0,2007.0,46.44793,15.786929999999998,http://www.dem.si/en-gb/Power-plants-and-generation/General-data,"{'CARMA': ['CARMA51038'], 'ENTSOE': ['28W-G-000000090J'], 'GEO': ['GEO44864'], 'OPSD': ['OEU5680', 'OEU5681']}",3437
139,Ybbs turbinenerneuerung,Hydro,Run-Of-River,PP,Austria,254.0,0.0,1959.0,1960.0,48.189357,15.067754999999998,https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke,"{'CARMA': ['CARMA50630'], 'ENTSOE': ['14W-BYP-KW-----6'], 'GEO': ['GEO45167'], 'OPSD': ['OEU5821', 'OEU5820']}",3361
140,Wilhelmshaven,Hard Coal,Steam Turbine,PP,Germany,1488.0,0.0,1976.0,2015.0,53.5722585,8.139465000000001,,"{'CARMA': ['CARMA49710'], 'ENTSOE': ['11WD2WILK000286V', '11WD2WI1K000303F'], 'GEO': ['GEO44461'], 'OPSD': ['BNA1674', 'BNA1061']}",5643
141,Westfalen,Hard Coal,Steam Turbine,PP,Germany,763.7,0.0,2014.0,2014.0,51.680278,7.969722,,"{'CARMA': ['CARMA49440'], 'ENTSOE': ['11WD7WEST1S-KW-K'], 'GEO': ['GEO44475', 'GEO44481'], 'OPSD': ['BNA0413c']}",4692
142,Werdohl elverlingsen,Hard Coal,Steam Turbine,PP,Germany,310.0,0.0,1982.0,1982.0,51.276361,7.705667,,"{'CARMA': ['CARMA49248'], 'ENTSOE': ['11WD7GARE5XELKWD'], 'GEO': ['GEO6033'], 'OPSD': ['BNA1037']}",4688
143,Weisweiler,Lignite,Steam Turbine,PP,Germany,1961.0,0.0,1965.0,1975.0,50.839167,6.321111,,"{'CARMA': ['CARMA49187'], 'ENTSOE': ['11WD7WEIS-B-KW-C'], 'GEO': ['GEO44318'], 'OPSD': ['BNA1026', 'BNA1025', 'BNA1027', 'BNA1028']}",4625
144,Weiher,Hard Coal,Steam Turbine,PP,Germany,655.6,0.0,1976.0,2006.0,49.33413028,7.031355927999999,,"{'CARMA': ['CARMA49157'], 'ENTSOE': ['11WD7WEIH2S--KWV'], 'GEO': ['GEO44327'], 'OPSD': ['BNA0820']}",4608
145,Wedel,Hard Coal,Steam Turbine,CHP,Germany,260.0,0.0,1961.0,1993.0,53.56695702,9.724445343,,"{'CARMA': ['CARMA49123'], 'ENTSOE': ['11WD8WED15C----Q'], 'GEO': ['GEO44460'], 'OPSD': ['BNA0403', 'BNA0404']}",5676
146,Walsum,Hard Coal,Steam Turbine,CHP,Germany,1095.0,0.0,1988.0,2013.0,51.52672000000001,6.71868,,"{'CARMA': ['CARMA48832'], 'ENTSOE': ['11WD7WALS1S--KW0'], 'GEO': ['GEO44328'], 'OPSD': ['BNA0216a', 'BNA0216b']}",4666
147,Wallsee mitterkirchen,Hydro,Run-Of-River,PP,Austria,210.0,0.0,1968.0,1969.0,48.166415,14.695103,https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke,"{'CARMA': ['CARMA48817'], 'ENTSOE': ['14W-BWM-KW-----L'], 'GEO': ['GEO45166'], 'OPSD': ['OEU5814']}",3361
148,Vuosaari,CCGT,CCGT,PP,Finland,648.0,0.0,,,60.220315,25.169658,EnergyAuthority,"{'CARMA': ['CARMA48628'], 'ENTSOE': ['44W-T-YT-000013J'], 'GEO': ['GEO44252'], 'OPSD': ['OEU1442', 'OEU1441']}",6311
149,Vouglans,Hydro,Reservoir,PP,France,285.0,0.0,1968.0,1968.0,46.39734,5.66556,RTE,"{'CARMA': ['CARMA48562'], 'ENTSOE': ['17W100P100P0301V'], 'GEO': ['GEO45927', 'GEO39796'], 'OPSD': ['OEU163']}",3545
150,Pont sur sambre,CCGT,CCGT,PP,France,412.0,0.0,2009.0,2009.0,50.22915,3.86807,RTE,"{'CARMA': ['CARMA35210'], 'ENTSOE': ['17W100P100P0341J'], 'GEO': ['GEO4844'], 'OPSD': ['OEU106']}",4966
151,Martinlaakso,Hard Coal,Steam Turbine,PP,Finland,171.7,0.0,,,60.283333,24.836389,EnergyAuthority,"{'CARMA': ['CARMA27393'], 'ENTSOE': ['44W-T-YT-000020M'], 'GEO': ['GEO44260'], 'OPSD': ['OEU1301']}",6310
152,Sainte croix,Hydro,Reservoir,PP,France,132.3,0.0,1974.0,1974.0,43.73687,6.1342300000000005,RTE,"{'CARMA': ['CARMA38732'], 'ENTSOE': ['17W100P100P0297X'], 'GEO': ['GEO39712'], 'OPSD': ['OEU157']}",2267
153,Lichterfelde,OCGT,Steam Turbine,CHP,Germany,288.0,0.0,1972.0,1998.0,52.42520804,13.30976486,,"{'CARMA': ['CARMA25174', 'CARMA25178'], 'ENTSOE': ['11WD8LICH5G----1'], 'GEO': ['GEO44465'], 'OPSD': ['BNA0075', 'BNA0076']}",4544
154,Meirama,Lignite,Steam Turbine,PP,Spain,557.2,0.0,1980.0,1980.0,43.16853,-8.409357,SEDE,"{'CARMA': ['CARMA27916'], 'ENTSOE': ['18WMEI1-12345-0I'], 'GEO': ['GEO43830'], 'OPSD': ['OEU5028']}",2806
155,Kwm,Hard Coal,Steam Turbine,PP,Germany,690.0,0.0,1979.0,2003.0,52.3150224,10.09141738,,"{'CARMA': ['CARMA27905'], 'ENTSOE': ['11WD2MEHR2CSWH-O'], 'GEO': ['GEO44476'], 'OPSD': ['BNA0464']}",4769
156,Mayrhofen,Hydro,Reservoir,PP,Austria,355.0,0.0,1970.0,1977.0,47.158171,11.850272,https://www.verbund.com/de-at/ueber-verbund/kraftwerke/unsere-kraftwerke,"{'CARMA': ['CARMA27679'], 'ENTSOE': ['14W-TZMA-KW----N'], 'GEO': ['GEO45044'], 'OPSD': ['OEU5761']}",3336
157,Rovina entracque,Hydro,Pumped Storage,Store,Italy,134.0,0.0,1980.0,1980.0,44.2439659,7.396407300000001,"energy_storage_exchange, Terna","{'CARMA': ['CARMA38112', 'CARMA12542'], 'ENTSOE': ['26WIMPI-R01ENTRX'], 'ESE': ['ESE203'], 'OPSD': ['OEU1022']}",2316
158,Mareges,Hydro,Run-Of-River,PP,France,150.0,0.0,1935.0,1935.0,45.39171,2.36446,RTE,"{'CARMA': ['CARMA27194'], 'ENTSOE': ['17W100P100P0328B'], 'GEO': ['GEO39738'], 'OPSD': ['OEU129']}",3880
